Hello Mama,MAMAMOO,9,10448,58630,3.6833333333333336,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
Where R U,MAMAMOO,9,8923,55400,3.1333333333333333,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
ZzZz,MAMAMOO,9,10819,69181,3.4166666666666665,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
Me Too,Meghan Trainor,9,120590,852641,3.0166666666666666,pop,"Nantucket, Massachusetts, United States",27,solo,803969,16017613
На заре,MONETOCHKA,9,1788,7782,0,pop rock,0,0,0,15972,342506
Нет монет,MONETOCHKA,9,3801,22006,0,pop rock,0,0,0,15972,342506
B.B.B (Never Say Good-Bye),Nature,9,3996,26065,2.8166666666666664,hip-hop,0,6,band,67560,1354417
What’s Up,Nature,9,2195,13416,0,hip-hop,0,6,band,67560,1354417
сигаретка без кнопки,Pyrokinesis,9,4019,40589,3.05,rap,"Krasnodar, Krasnodarskiy kray, Russian Federation",25,solo,19349,1393423
Faceshopping,Sophie,9,88810,696780,4.15,bubblegum bass,0,0,0,268910,7475762
HARD,Sophie,9,42595,289591,2.9,bubblegum bass,0,0,0,268910,7475762
Whole New World - Sophie and Doss Remix,Sophie,9,6618,33022,0,bubblegum bass,0,0,0,268910,7475762
Тебя нет,ssshhhiiittt!,9,6849,50245,4.366666666666666,post-punk,"Yaroslavskaya oblast', Russian Federation",5,band,31597,1072576
Giant Woman (feat. Zach Callison),Steven Universe,9,5011,20125,0.9333333333333333,soundtrack,0,0,0,75341,4633200
Entrance,Stray Kids,9,13066,96474,1.6666666666666665,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
GO LIVE,Stray Kids,9,18732,195499,1.8333333333333335,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
maze of memories,Stray Kids,9,17430,211532,2.9166666666666665,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
Jopping,SuperM,9,62902,937118,4.216666666666667,taeyong,"Seoul, Korea, Republic of",1,band,86794,4214050
All You Had to Do Was Stay,Taylor Swift,9,203427,2937631,3.216666666666667,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
I Forgot That You Existed,Taylor Swift,9,151358,1825546,2.8333333333333335,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
I Think He Knows,Taylor Swift,9,122426,1801745,2.8833333333333333,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
Style,Taylor Swift,9,309626,5526596,3.85,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
Loving Someone,The 1975,9,91680,683922,4.333333333333333,amazing,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
The 1975,The 1975,9,208675,1413701,1.5666666666666667,indie rock,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
SAY YES,TWICE,9,17965,162104,3.066666666666667,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
TT,TWICE,9,89348,1631970,3.533333333333333,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
Наказание,лиза громова,9,1249,7193,2.75,indie pop,0,0,0,4416,129772
2,Мы,9,5181,32991,2.3333333333333335,indie pop,0,4,band,46738,1790124
800db cloud (Ricco Harver Remix),100 gecs,8,31850,151089,1.7333333333333334,brostep,"St. Louis, Missouri, United States",6,band,257803,16741714
Dangerous Woman,Ariana Grande,8,328818,4439258,3.9333333333333336,pop,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
Moonlight,Ariana Grande,8,156288,1743929,3.3666666666666667,start the hits,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
Girls Night Out / Mouth Full Of Cock,Ayesha Erotica,8,4,22,0,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Give More Care Less,Bibi,8,3999,25675,3.1,k-rnb,0,0,0,64645,1292630
Pretty Ting,Bibi,8,3257,23220,0,korean,0,0,0,64645,1292630
WONDERLAND (feat. Ecco2k),Bladee,8,1948,19561,2.0833333333333335,cloud rap,"Stockholms län, Sweden",26,solo,138363,27792609
Boom Clap,Charli XCX,8,401595,3185985,2.8,pop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Break the Rules,Charli XCX,8,212736,1576480,3.3833333333333333,pop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Emotional,Charli XCX,8,43487,340634,3.8833333333333333,pop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Out of My Head (feat. Tove Lo and ALMA),Charli XCX,8,117593,948991,3.9333333333333336,pc music,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Liar,CLC,8,22755,244025,3.283333333333333,k-pop,"Seoul, Korea, Republic of",5,band,119178,7763360
It's Over Isn't It,DeeDee Magno Hall,8,3546,22640,2.3,soundtrack,0,age,0,4044,35178
4 morant,Doja Cat,8,539,7283,0,pop,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
Won't Bite (feat. Smino),Doja Cat,8,14523,79794,3.25,pop,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
Daddy Like,Dorian Electra,8,28353,207843,2.9166666666666665,electropop,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Breaking Out,Dreamcatcher,8,10368,137859,3.3166666666666664,j-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
Putting a Spin on Ophelia,Egg,8,251,1105,3.033333333333333,progressive rock,"London, England, United Kingdom",5,band,65037,584004
Telepathy,Egg,8,171,645,3.2333333333333334,progressive rock,"London, England, United Kingdom",5,band,65037,584004
Cash Me Out,f(x),8,20134,196992,3.35,k-pop,"Seoul, Korea, Republic of",11,band,201175,21833754
In The Party,Flo Milli,8,70327,544371,2.283333333333333,rap,0,0,0,122736,2329864
Nights,Frank Ocean,8,370993,6049332,5.116666666666666,rnb,"Long Beach, Los Angeles County, California, United States",33,solo,1564632,138727704
Girls,girl in red,8,116818,915517,3.3,indie pop,"Horten, Vestfold, Norway",21,solo,349164,8978901
summer depression,girl in red,8,104746,765531,2.533333333333333,indie,"Horten, Vestfold, Norway",21,solo,349164,8978901
YOLOWA,GWSN,8,9099,74273,3.35,liked,"Seoul, Korea, Republic of",2,band,40524,1902772
Falling,Harry Styles,8,234330,2856699,4.0,pop,"Redditch, Worcestershire, England, United Kingdom",26,solo,752793,50883869
Very Very Very,I.O.I,8,52079,651797,3.3833333333333333,female vocalists,0,0,0,80745,2329419
Все равно,IC3PEAK,8,7740,32236,3.05,witch house,"Moskva, Russian Federation",7,band,114773,3736167
Интерлюдия,IC3PEAK,8,9005,31156,1.6166666666666667,horror sounds,"Moskva, Russian Federation",7,band,114773,3736167
Малыш,IC3PEAK,8,9411,44250,3.2666666666666666,witch house,"Moskva, Russian Federation",7,band,114773,3736167
Мёртвая луна,IC3PEAK,8,1901,7612,3.2666666666666666,witch house,"Moskva, Russian Federation",7,band,114773,3736167
Я целую твой труп,IC3PEAK,8,8768,40875,3.8833333333333333,witch house,"Moskva, Russian Federation",7,band,114773,3736167
Fancy,Iggy Azalea,8,443057,3110656,3.3166666666666664,rap,"Sydney, New South Wales, Australia",30,solo,885840,32554981
EYES,IZ*ONE,8,12441,181692,3.6166666666666667,k-pop,"Seoul, Korea, Republic of",2,band,102936,11987904
SPACESHIP,IZ*ONE,8,12549,202753,2.85,k-pop,"Seoul, Korea, Republic of",2,band,102936,11987904
Window,Joji,8,79339,713200,2.533333333333333,cold-media,"Osaka, Osaka, Japan",28,solo,557821,41070653
Русская школа курения,Komsomolsk,8,265,1199,0,post-punk,0,0,0,3007,63563
Fun Tonight,Lady Gaga,8,131750,1718418,2.8833333333333333,pop,"Manhattan, New York, New York, United States",34,solo,4217723,365392472
Swine,Lady Gaga,8,135487,1750838,4.466666666666667,electronic,"Manhattan, New York, New York, United States",34,solo,4217723,365392472
Love Letter,Loona,8,18471,181278,3.1333333333333333,k-pop,"IJmuiden, Velsen, Noord-Holland, Netherlands",46,solo,285599,17462658
Valentine Girl,LOOΠΔ 1/3,8,16192,176555,3.1666666666666665,k-pop,"Seoul, Korea, Republic of",3,band,34484,1826478
400 Lux,Lorde,8,423737,3908411,3.9,minimal pop,"Auckland, North Island, New Zealand",24,solo,1560795,100316725
Free Love,Luna,8,4802,31280,0,electropop,0,0,0,241849,4335863
25 (Solo Wheein),MAMAMOO,8,9195,67496,0,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
Décalcomanie,MAMAMOO,8,19877,136356,3.5833333333333335,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
All I Want for Christmas Is You,Mariah Carey,8,944824,7890099,4.016666666666667,christmas,"Huntington, Suffolk County, New York, United States",50,solo,2764123,102064354
Savage,Megan Thee Stallion,8,161007,1168515,2.6,songs to drive to,"Houston, Harris County, Texas, United States",25,solo,423211,16721048
Soap,Melanie Martinez,8,146527,1429428,3.4833333333333334,electropop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Wheels On the Bus,Melanie Martinez,8,70669,674273,3.6666666666666665,pop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
90,MONETOCHKA,8,3437,17989,0,pop rock,0,0,0,15972,342506
Пост-пост,MONETOCHKA,8,2207,9963,0,pop rock,0,0,0,15972,342506
Русский ковчег,MONETOCHKA,8,3835,19793,0,pop rock,0,0,0,15972,342506
Starships,Nicki Minaj,8,634712,5272109,3.5,pop,"Port of Spain, Trinidad, Trinidad and Tobago",38,solo,2327646,89606844
Huff n Puff,Red Velvet,8,28527,269405,3.0166666666666666,k-pop,0,0,0,263515,42577088
Kingdom Come,Red Velvet,8,47508,742100,3.5,k-pop,0,0,0,263515,42577088
"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",Sia,8,42497,193215,0,female vocalists,"Adelaide, South Australia, Australia",45,solo,2408319,93246803
Candy,Slayyyter,8,24853,200974,2.6,pop,"St. Louis, Missouri, United States",24,solo,113560,4078254
Daddy AF,Slayyyter,8,56821,502921,2.533333333333333,pop,"St. Louis, Missouri, United States",24,solo,113560,4078254
как я спасал солнце,ssshhhiiittt!,8,1101,7377,0,post-punk,"Yaroslavskaya oblast', Russian Federation",5,band,31597,1072576
Chronosaurus,Stray Kids,8,20922,278515,3.3333333333333335,pop,"Seoul, Korea, Republic of",3,band,148884,23457226
I Know Places,Taylor Swift,8,177380,2285777,3.25,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
I Wish You Would,Taylor Swift,8,181642,2154303,3.45,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
my tears ricochet,Taylor Swift,8,197431,2896829,4.466666666666667,folk,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
Crush,Tessa Violet,8,87054,785743,3.6,pop,"Chicago, Cook County, Illinois, United States",30,solo,137749,3683204
I'm That Bitch,"The Cast of RuPaul's Drag Race, Season 12",8,10335,101367,4.166666666666667,rupauls drag race,0,0,0,12855,184325
Rager teenager!,Troye Sivan,8,56771,494057,3.3666666666666667,pop,"Johannesburg, Gauteng, South Africa",25,solo,715367,35721492
DON’T CALL ME AGAIN,TWICE,8,25938,197824,0,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
D-DAY,Weki Meki,8,4813,18946,0,k-pop,"Seoul, Korea, Republic of",3,band,73653,3117682
Moya Moya,Weki Meki,8,5586,34769,3.466666666666667,k-pop,"Seoul, Korea, Republic of",3,band,73653,3117682
Cherries Jubiles - Acoustic Ver.,Yukika,8,7082,29908,4.016666666666667,niiiiiiiice,"Shizuoka, Shizuoka, Japan",27,solo,36331,1166206
Остров,Мы,8,12828,103440,2.4333333333333336,indie pop,0,4,band,46738,1790124
ТЫ,Мы,8,2986,16960,3.0,indie pop,0,4,band,46738,1790124
Шторм,Мы,8,2892,19475,3.2333333333333334,indie pop,0,4,band,46738,1790124
HANN (Alone in winter),(G)I-DLE,7,9125,41220,0,k-pop,"Seoul, Korea, Republic of",2,band,155305,10036378
fuck teeth,100 gecs,7,24674,132220,3.1333333333333333,bubblegum bass,"St. Louis, Missouri, United States",6,band,257803,16741714
Island Song (Come Along with Me) [feat. Ashley Eriksson],Adventure Time,7,11827,58343,1.8166666666666667,folk,0,0,0,92348,1503800
Therefore I Am,Billie Eilish,7,210865,1647712,0,pop,"Los Angeles, Los Angeles County, California, United States",19,solo,1023808,82087931
WHEN I WAS OLDER - Music Inspired By The Film ROMA,Billie Eilish,7,97796,575729,4.5,billie eilish,"Los Angeles, Los Angeles County, California, United States",19,solo,1023808,82087931
MERRY-GO-ROUND,Bladee,7,22679,233097,2.066666666666667,cloud rap,"Stockholms län, Sweden",26,solo,138363,27792609
3AM (Pull Up) (feat. MØ),Charli XCX,7,55579,435537,3.9833333333333334,pop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Hands Up,Cherry Bullet,7,25432,322586,3.533333333333333,pop,"Seoul, Korea, Republic of",2,band,41426,1213634
Nun Nu Nan Na,Cignature,7,15290,185467,3.466666666666667,kpop,0,0,0,20992,444998
Mistake,CLC,7,11327,94632,3.1333333333333333,k-pop,"Seoul, Korea, Republic of",5,band,119178,7763360
Cookie Jar,Doja Cat,7,44432,276398,3.3166666666666664,pop,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
Guyliner,Dorian Electra,7,24217,173010,2.9166666666666665,electropop,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Live By the Sword,Dorian Electra,7,21338,145911,2.5166666666666666,bubblegum bass,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Emotion,Dreamcatcher,7,9215,84045,3.716666666666667,pop rock,"Seoul, Korea, Republic of",4,band,121882,11246773
Lullaby,Dreamcatcher,7,10517,115428,3.3,pop rock,"Seoul, Korea, Republic of",4,band,121882,11246773
Mayday,Dreamcatcher,7,11292,137146,3.066666666666667,rock,"Seoul, Korea, Republic of",4,band,121882,11246773
Scream (Instrumental),Dreamcatcher,7,395,1943,3.4,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
Trap,Dreamcatcher,7,12071,152121,3.1666666666666665,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
Bang Bang (Special Italian Edition),Dua Lipa,7,120,1598,0,pop,"London, England, United Kingdom",25,solo,956351,76568596
cellophane,FKA twigs,7,183690,1927976,3.4,electronic,"Gloucestershire, England, United Kingdom",32,solo,630325,28218054
Thinkin Bout You,Frank Ocean,7,745808,7591040,3.3333333333333335,rnb,"Long Beach, Los Angeles County, California, United States",33,solo,1564632,138727704
CHA CHA,Freddie Dredd,7,52263,406625,2.9,phonk,0,0,0,133014,3883059
ФРЕЙМДАТА,GONE.Fludd,7,942,6206,2.05,rap,"Moskovskaya oblast', Russian Federation",26,solo,29009,1199707
Яма (feat. Ghostemane),IC3PEAK,7,862,4570,3.5833333333333335,witch house,"Moskva, Russian Federation",7,band,114773,3736167
Hey. Bae. Like it.,IZ*ONE,7,10192,121803,3.55,k-pop,"Seoul, Korea, Republic of",2,band,102936,11987904
O Sole Mio,IZ*ONE,7,7918,137583,0,k-pop,"Seoul, Korea, Republic of",2,band,102936,11987904
Cannibal,Ke$ha,7,195587,2110941,3.2333333333333334,pop,0,0,0,2626370,102333677
Sour Candy,"Lady Gaga, BLACKPINK",7,7222,53763,0,pop,0,0,0,8177,63662
Better In Color,Lizzo,7,67265,321293,2.216666666666667,pop soul,"Detroit, Wayne County, Michigan, United States",32,solo,516929,16461985
Boys,Lizzo,7,134853,970839,2.8666666666666667,rap,"Detroit, Wayne County, Michigan, United States",32,solo,516929,16461985
Soulmate,Lizzo,7,103208,652521,2.9166666666666665,gemini,"Detroit, Wayne County, Michigan, United States",32,solo,516929,16461985
Chuck,MAMAMOO,7,8830,59826,0,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
High Tension,MAMAMOO,7,9987,64479,3.3,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
rEALITY,MAMAMOO,7,10305,64576,3.0833333333333335,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
Cash Shit (feat. DaBaby),Megan Thee Stallion,7,103280,819898,3.2,trap,"Houston, Harris County, Texas, United States",25,solo,423211,16721048
Alphabet Boy,Melanie Martinez,7,100071,783780,4.216666666666667,pop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Carousel,Melanie Martinez,7,135425,1230779,3.8333333333333335,alternative,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Cry Baby,Melanie Martinez,7,125197,1086147,3.9833333333333334,pop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Sippy Cup,Melanie Martinez,7,111185,913951,3.25,uk bass,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Heart of Glass (Live from the iHeart Festival),Miley Cyrus,7,119051,839081,0,pop,"Nashville, Davidson County, Tennessee, United States",28,solo,2407774,100488055
Monster,Nicki Minaj,7,2993,31111,3.5666666666666664,rap,"Port of Spain, Trinidad, Trinidad and Tobago",38,solo,2327646,89606844
Remember Forever,Red Velvet,7,30800,275267,3.1166666666666667,pop,0,0,0,263515,42577088
Imaginary Romance,Sean Gerty,7,66,361,2.5666666666666664,Add tags,0,0,0,162,1738
All I Want for Xxxmas (feat. Ayesha Erotica),Slayyyter,7,1315,11160,2.1,holiday,"St. Louis, Missouri, United States",24,solo,113560,4078254
Ur Man,Slayyyter,7,17462,127208,2.4,electropop,"St. Louis, Missouri, United States",24,solo,113560,4078254
Immaterial,Sophie,7,92553,872334,3.8666666666666667,bubblegum bass,0,0,0,268910,7475762
Ponyboy,Sophie,7,81674,644226,3.2333333333333334,bubblegum bass,0,0,0,268910,7475762
Love Like You (feat. Rebecca Sugar) - End Credits,Steven Universe,7,21725,166145,0,soundtrack,0,0,0,75341,4633200
Steven and the Stevens (feat. Zach Callison),Steven Universe,7,2570,7178,0.7,soundtrack,0,0,0,75341,4633200
24시간이 모자라,Sunmi,7,19581,135905,3.3833333333333333,k-pop,"Iksan, Jeollabuk-do, Korea, Republic of",28,solo,162636,7739455
Out of the Woods,Taylor Swift,7,236115,3822236,3.9166666666666665,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
words ain't enough,Tessa Violet,7,24958,117376,2.066666666666667,acoustic,"Chicago, Cook County, Illinois, United States",30,solo,137749,3683204
A Change of Heart,The 1975,7,101901,883840,4.716666666666667,indie,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
It's Not Living (If It's Not with You),The 1975,7,169526,1849073,4.133333333333334,pop rock,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
Sex,The 1975,7,262574,2409216,3.45,indie rock,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
She's American,The 1975,7,102639,847617,4.5,poptron,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
The Sound,The 1975,7,219178,1801125,4.133333333333334,poptron,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
WATCH ME,The Pom-Poms,7,18207,108729,2.9333333333333336,electropop,0,0,0,27498,287943
Blinding Lights,The Weeknd,7,608713,10262525,3.35,synthpop,"Scarborough, Toronto, Ontario, Canada",30,solo,1794009,149572145
Trees,Twenty One Pilots,7,118527,1083476,4.466666666666667,indietronica,"Columbus, Franklin County, Ohio, United States",12,band,1049536,73869182
EARFQUAKE,"Tyler, The Creator",7,372333,4781712,3.1666666666666665,rap,"Los Angeles, Los Angeles County, California, United States",29,solo,1130501,97028769
WHAT'S GOOD,"Tyler, The Creator",7,193360,1671765,3.4333333333333336,hip hop,"Los Angeles, Los Angeles County, California, United States",29,solo,1130501,97028769
Color Me,Weki Meki,7,7294,40971,3.6666666666666665,k-pop,"Seoul, Korea, Republic of",3,band,73653,3117682
I don’t like your Girlfriend,Weki Meki,7,19178,155714,0,k-pop,"Seoul, Korea, Republic of",3,band,73653,3117682
All flights are delayed,Yukika,7,9419,43563,1.5333333333333332,music to melt to,"Shizuoka, Shizuoka, Japan",27,solo,36331,1166206
You and Me Together,이달의 소녀 1/3,7,3734,24278,3.1166666666666667,k-pop,0,0,0,7562,185867
Lost,(G)I-DLE,6,8437,39640,0,k-pop,"Seoul, Korea, Republic of",2,band,155305,10036378
745 sticky (Injury Reserve Remix),100 gecs,6,31135,107096,3.533333333333333,glitch hop,"St. Louis, Missouri, United States",6,band,257803,16741714
gecgecgec (Remix) [feat. Lil West and Tony Velour],100 gecs,6,36658,236409,2.1333333333333333,trap,"St. Louis, Missouri, United States",6,band,257803,16741714
hand crushed by a mallet (n0thanky0u Remix),100 gecs,6,18451,99675,0,industrial rock,"St. Louis, Missouri, United States",6,band,257803,16741714
money machine - A.G. Cook Remix,100 gecs,6,36027,140680,0,bubblegum bass,"St. Louis, Missouri, United States",6,band,257803,16741714
xXXi_wud_nvrstøp_ÜXXx (99jakes Remix),100 gecs,6,26485,112008,3.3666666666666667,nightcore,"St. Louis, Missouri, United States",6,band,257803,16741714
%%(Eung Eung),Apink,6,22892,155041,0,k-pop,"Seoul, Korea, Republic of",9,band,95122,6445430
Side to Side (feat. Nicki Minaj),Ariana Grande,6,51324,869312,3.7666666666666666,pop,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
Hardcore Anal Banging,Ayesha Erotica,6,884,4668,3.0166666666666666,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Major,Ayesha Erotica,6,541,3816,3.2,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Sixteen,Ayesha Erotica,6,14393,85712,2.2,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Streets Of La,Ayesha Erotica,6,242,1321,3.75,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
2099 (feat. Troye Sivan),Charli XCX,6,84863,687415,3.4166666666666665,experimental,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Porsche (feat. MØ),Charli XCX,6,63120,553818,2.8666666666666667,dreamwave,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Roll with Me,Charli XCX,6,56899,626758,3.35,bubblegum bass,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Track 10,Charli XCX,6,68416,746092,5.433333333333334,pc music,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Be Yourself,CHUNG HA,6,5927,27397,3.4166666666666665,k-pop,"Seoul, Korea, Republic of",24,solo,141316,6885388
Pussy Talk (feat. Doja Cat),City Girls,6,2676,31321,3.6333333333333333,rap,"Miami, Miami-Dade County, Florida, United States",4,band,170560,2724305
The King,Conan Gray,6,70291,490552,2.9,indie,"San Diego, Duval County, Texas, United States",22,solo,384849,13703771
Better Than Me,Doja Cat,6,55916,375016,3.3666666666666667,pop,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
Go to Town,Doja Cat,6,88940,705468,3.6166666666666667,pop,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
Musical Genius,Dorian Electra,6,23449,172681,1.9166666666666665,bubblegum bass,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
R.o.S.E BLUE (Prod. ESTi),Dreamcatcher,6,7076,98029,4.0,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
IDGAF,Dua Lipa,6,340353,3567194,3.6333333333333333,pop,"London, England, United Kingdom",25,solo,956351,76568596
Putting a Spin on I Kissed a Girl,Egg,6,547,2237,2.7,progressive rock,"London, England, United Kingdom",5,band,65037,584004
NO GOOD REASON,Everglow,6,18668,170962,0,k-pop,"Seoul, Korea, Republic of",2,band,140037,7579596
Feel Good (SECRET CODE),fromis_9,6,22259,441887,0,k-pop,"Seoul, Korea, Republic of",3,band,60612,3867066
4am,girl in red,6,52272,335105,1.8333333333333335,indie pop,"Horten, Vestfold, Norway",21,solo,349164,8978901
say anything,girl in red,6,41224,268763,2.3666666666666667,indie pop,"Horten, Vestfold, Norway",21,solo,349164,8978901
Kill La Kill (feat. TVETH),GONE.Fludd,6,514,3535,2.6333333333333333,rap,"Moskovskaya oblast', Russian Federation",26,solo,29009,1199707
Watermelon Sugar,Harry Styles,6,410924,6369386,2.9,pop,"Redditch, Worcestershire, England, United Kingdom",26,solo,752793,50883869
TRRST (feat. ZillaKami),IC3PEAK,6,1321,7923,3.066666666666667,witch house,"Moskva, Russian Federation",7,band,114773,3736167
Весело и грустно (feat. Хаски),IC3PEAK,6,932,5891,3.2333333333333334,witch house,"Moskva, Russian Federation",7,band,114773,3736167
Circa 2015,Jaden,6,27240,146783,2.183333333333333,hip-hop,"Malibu, Los Angeles County, California, United States",22,solo,324975,11321126
LUCY!,Jaden,6,22995,127852,2.1166666666666667,hip-hop,"Malibu, Los Angeles County, California, United States",22,solo,324975,11321126
Muted Sunrise,Jaden,6,18444,77193,2.3666666666666667,hip-hop,"Malibu, Los Angeles County, California, United States",22,solo,324975,11321126
Photograph,Jaden,6,19776,119779,2.35,hip-hop,"Malibu, Los Angeles County, California, United States",22,solo,324975,11321126
Barbie,Jang Ye Eun,6,7680,101118,3.5166666666666666,korean,"Dongducheon, Gyeonggido, Korea, Republic of",22,solo,8701,139030
Bang Bang,Jessie J,6,468063,3242383,3.3333333333333335,pop,0,0,0,1617619,33118940
Cartoons and Vodka,Jinkx Monsoon,6,4166,33805,3.6333333333333333,rupauls drag race,"Portland, Multnomah County, Oregon, United States",32,solo,12799,283136
ATTENTION,Joji,6,116412,1200056,2.1333333333333333,i lust,"Osaka, Osaka, Japan",28,solo,557821,41070653
I'LL SHOW YOU,K/DA,6,36472,368691,0,k-pop,0,0,0,170499,7154512
"1,2,3 Dayz Up (feat. SOPHIE)",Kim Petras,6,44317,328885,3.55,pc music,"Cologne, Nordrhein-Westfalen, Germany",28,solo,255107,19255381
MANiCURE,Lady Gaga,6,145440,1990328,3.3166666666666664,epic,"Manhattan, New York, New York, United States",34,solo,4217723,365392472
Rain on Me,"Lady Gaga, Ariana Grande",6,11397,104312,3.033333333333333,usa,0,0,0,12518,115301
Star Shopping,Lil Peep,6,130553,2327309,2.3666666666666667,emo,"Allentown, Lehigh County, Pennsylvania, United States",0,solo,439082,43452024
Exactly How I Feel (feat. Gucci Mane),Lizzo,6,68281,317407,2.3833333333333333,rnb,"Detroit, Wayne County, Michigan, United States",32,solo,516929,16461985
Jerome,Lizzo,6,74286,398042,3.85,pop soul,"Detroit, Wayne County, Michigan, United States",32,solo,516929,16461985
Everyday I Need You,Loona,6,11475,77824,0,pop,"IJmuiden, Velsen, Noord-Holland, Netherlands",46,solo,285599,17462658
Starlight,LOONA / ODD EYE CIRCLE,6,1021,6720,0,k-pop,0,0,0,2883,94920
Fairy Tale,LOOΠΔ 1/3,6,16376,194599,3.1166666666666667,k-pop,"Seoul, Korea, Republic of",3,band,34484,1826478
I’m Your Fan,MAMAMOO,6,9131,52506,0,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
Bubblegum Bitch,Marina,6,117577,900112,2.5666666666666664,electropop,0,0,0,398147,21115933
Dollhouse,Melanie Martinez,6,164953,1404413,3.85,pop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Fire Drill,Melanie Martinez,6,51770,387739,4.25,indie,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
High School Sweethearts,Melanie Martinez,6,71561,823825,5.183333333333334,pop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Mad Hatter,Melanie Martinez,6,128024,1074631,3.35,love at first listen,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Orange Juice,Melanie Martinez,6,55694,583339,3.6166666666666667,your faves could never,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
